dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,run_tag,tune_cutoff_steps,tune_smooth_values,tune_alternating,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,postprocess_objectives,prediction_dir,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,density_prior,best_metric,lr,weight_decay,clip_grad_norm,score_after_train,eval_every,gaussian_sigma,tolerances,target_tolerances,runtime_sec
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mAP,mAP,240.0,0.7100697389169046,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mAP,mAP,300.0,0.7358201540262737,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mAP,mAP,360.0,0.7563385099019206,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg1,mf1,mAP,,0.534715565493448,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg1,mf1,mf1,,0.6385455455746107,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,12.0,0.1689294865610865,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,36.0,0.4442836801157084,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,60.0,0.5807354338157917,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,90.0,0.6554245876058518,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,120.0,0.7013458976028671,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,150.0,0.7298222959080578,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,180.0,0.7480136231963759,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,240.0,0.7717035694590897,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,300.0,0.7873332818499101,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg1,mf1,mf1,360.0,0.7978635996313681,"{""alternating"": 1, ""cutoff"": 0.5, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,default,seg2,,mAP,,0.5085671006500329,{},experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,default,seg2,,mf1,,0.657315672581851,{},experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg2,mAP,mAP,,0.5708911028714023,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg2,mAP,mf1,,0.6600968076746483,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,12.0,0.0533395532131063,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,36.0,0.2877149251660045,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,60.0,0.4431580381217102,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,90.0,0.5492517188230335,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,120.0,0.620853467479166,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,150.0,0.6751303057679013,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,180.0,0.7106726329012001,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,240.0,0.7606580705113158,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,300.0,0.7915715441471846,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mAP,mAP,360.0,0.816560772583401,"{""alternating"": 0, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg2,mf1,mAP,,0.5597156195833826,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,summary,tuned,seg2,mf1,mf1,,0.6602684285113094,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,12.0,0.1949486209397931,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,36.0,0.4726345339928723,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,60.0,0.5932281226897977,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,90.0,0.6676600134578476,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,120.0,0.7138213454351802,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,150.0,0.7463267087519677,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,180.0,0.7673084465215269,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,240.0,0.7985445714137821,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
sleep,gru,seg,0,120960,10,stat,4,20,32,True,True,cuda,objective_e20_bs32_eval5,3,"['none', 10]",True,True,event-detection-pdf,,P2-gru-objective-sweep-score,,offline,"paper-density-likelihood-rewrite,sleep,P2,score",True,"['seg1', 'seg2']",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/predictions,tolerance,tuned,seg2,mf1,mf1,300.0,0.8169670601290939,"{""alternating"": 1, ""cutoff"": 0.0, ""smooth"": 10}",experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5/results/scores.csv,seed_0_objective_e20_bs32_eval5,experiments/sleep/gru/seg/seed_0_objective_e20_bs32_eval5,,,,,,,,,,,
